age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,class
79,retired,married,primary,8556,no,no,telephone,jan,326,2,272,2,success,engage
64,retired,married,secondary,588,no,no,cellular,jan,366,1,91,2,failure,engage
42,technician,married,secondary,994,yes,no,cellular,jan,453,1,67,9,success,engage
47,blue-collar,married,secondary,820,no,no,cellular,jan,262,1,91,1,success,engage
66,retired,married,secondary,203,no,no,cellular,jan,353,1,195,1,success,engage
61,retired,married,secondary,86,no,no,cellular,jan,639,1,94,1,success,engage
27,admin.,married,tertiary,2855,no,no,cellular,jan,240,1,301,3,failure,engage
63,retired,married,secondary,474,no,no,cellular,jan,423,1,-1,0,unknown,engage
36,management,married,tertiary,203,no,no,cellular,jan,255,1,88,1,success,engage
38,unemployed,married,primary,7005,yes,no,cellular,jan,696,1,202,2,success,engage
92,retired,married,unknown,775,no,no,cellular,jan,164,4,96,3,success,engage
77,retired,married,secondary,4112,no,no,telephone,jan,1616,1,95,2,success,engage
30,admin.,single,secondary,255,no,no,cellular,jan,143,1,-1,0,unknown,engage
81,retired,married,primary,243,no,no,cellular,jan,340,1,92,1,success,engage
42,unknown,single,unknown,942,no,no,cellular,jan,245,1,92,2,success,engage
48,admin.,divorced,secondary,1180,no,no,cellular,jan,142,1,238,3,other,engage
52,services,married,secondary,992,yes,no,cellular,jan,342,1,92,2,success,engage
38,housemaid,divorced,secondary,70,no,no,cellular,jan,164,4,92,4,success,engage
61,admin.,married,unknown,4629,yes,no,cellular,jan,181,1,92,1,success,engage
20,student,single,unknown,829,no,no,cellular,jan,196,3,202,2,success,engage
39,admin.,married,secondary,0,no,no,cellular,jan,366,1,436,10,failure,engage
44,technician,married,secondary,2776,yes,no,cellular,jan,701,1,-1,0,unknown,engage
73,retired,married,primary,279,no,no,cellular,jan,399,3,-1,0,unknown,engage
36,student,single,tertiary,129,no,no,cellular,jan,918,1,93,1,success,engage
48,management,married,tertiary,157,no,no,cellular,jan,417,4,-1,0,unknown,engage
52,services,married,secondary,659,no,no,cellular,jan,390,4,93,1,success,engage
30,blue-collar,married,secondary,2493,no,no,cellular,jan,293,2,-1,0,unknown,engage
36,management,married,tertiary,3949,no,no,cellular,jan,130,2,-1,0,unknown,engage
80,retired,married,primary,997,no,no,cellular,jan,151,1,91,3,success,engage
33,technician,married,tertiary,1699,no,no,cellular,jan,202,1,83,3,success,engage
56,technician,married,tertiary,1181,no,no,cellular,jan,186,1,433,1,failure,engage
54,admin.,married,secondary,0,no,no,cellular,jan,161,1,98,2,failure,engage
34,admin.,married,tertiary,0,no,no,cellular,jan,155,2,-1,0,unknown,engage
66,retired,married,tertiary,1948,no,no,cellular,jan,216,1,91,4,success,engage
52,blue-collar,married,primary,306,no,no,cellular,jan,223,1,-1,0,unknown,engage
60,retired,married,secondary,18967,yes,no,cellular,jan,177,2,-1,0,unknown,engage
28,admin.,single,secondary,261,yes,yes,cellular,jan,254,3,142,6,success,engage
56,retired,divorced,primary,694,no,no,cellular,jan,144,1,102,1,other,engage
36,technician,married,tertiary,202,no,no,cellular,jan,313,1,120,3,failure,engage
45,management,single,tertiary,4831,no,no,cellular,jan,479,11,-1,0,unknown,engage
60,management,married,unknown,264,no,no,telephone,feb,265,1,-1,0,unknown,engage
33,entrepreneur,single,secondary,278,no,no,cellular,feb,563,5,-1,0,unknown,engage
77,retired,married,tertiary,7802,no,no,telephone,feb,483,2,-1,0,unknown,engage
66,retired,married,primary,3629,no,no,cellular,feb,474,1,172,2,other,engage
45,management,married,tertiary,547,no,no,cellular,feb,577,1,-1,0,unknown,engage
30,student,single,unknown,4468,no,no,cellular,feb,204,1,-1,0,unknown,engage
56,services,married,secondary,1989,no,no,cellular,feb,336,2,281,2,failure,engage
64,housemaid,married,unknown,2645,no,no,telephone,feb,219,2,-1,0,unknown,engage
30,technician,single,tertiary,4060,no,no,cellular,feb,179,1,93,1,other,engage
33,technician,married,secondary,303,yes,no,cellular,feb,355,1,301,5,success,engage
72,retired,married,primary,2600,no,no,cellular,feb,443,2,82,3,success,engage
44,technician,married,tertiary,1818,yes,yes,cellular,feb,508,1,92,4,failure,engage
37,admin.,single,secondary,728,no,no,cellular,feb,129,1,174,2,other,engage
52,blue-collar,married,secondary,955,no,yes,cellular,feb,153,1,48,3,success,engage
37,technician,single,secondary,265,yes,yes,cellular,feb,140,1,366,2,failure,engage
34,management,married,tertiary,123,no,no,cellular,feb,301,3,-1,0,unknown,engage
78,retired,married,unknown,4807,no,no,telephone,feb,892,2,104,4,success,engage
45,admin.,married,secondary,205,no,no,cellular,feb,373,1,92,1,success,engage
68,retired,married,tertiary,2812,no,no,cellular,feb,279,2,181,1,failure,engage
53,management,married,tertiary,6571,no,no,cellular,feb,208,1,-1,0,unknown,engage
39,services,married,secondary,2758,no,no,cellular,feb,658,3,-1,0,unknown,engage
55,management,divorced,tertiary,2037,no,no,cellular,feb,305,2,94,3,success,engage
32,student,single,tertiary,0,no,no,cellular,feb,233,3,276,2,failure,engage
76,retired,married,primary,2223,no,no,telephone,feb,429,1,-1,0,unknown,engage
35,admin.,divorced,secondary,1085,no,no,cellular,feb,195,6,97,12,other,engage
55,admin.,married,secondary,602,no,no,cellular,feb,390,2,150,6,success,engage
41,technician,single,tertiary,1646,yes,no,cellular,feb,261,1,184,6,success,engage
35,unemployed,single,tertiary,415,no,no,cellular,feb,649,1,176,1,failure,engage
80,retired,married,secondary,2354,no,no,telephone,feb,739,1,181,2,failure,engage
38,technician,married,secondary,318,no,no,cellular,feb,383,1,181,5,failure,engage
48,blue-collar,married,secondary,1730,yes,no,cellular,feb,489,1,178,2,failure,engage
25,management,married,unknown,448,no,no,cellular,feb,151,1,297,1,success,engage
36,admin.,single,tertiary,994,no,no,cellular,feb,195,1,176,5,failure,engage
29,housemaid,single,tertiary,19,no,no,cellular,feb,110,2,64,2,success,engage
58,unemployed,married,secondary,1625,no,no,cellular,feb,286,2,-1,0,unknown,engage
46,blue-collar,married,secondary,1144,yes,no,cellular,feb,376,2,129,3,other,engage
23,admin.,single,tertiary,897,yes,no,cellular,feb,190,2,280,8,failure,engage
67,retired,divorced,secondary,704,no,no,cellular,feb,186,2,97,1,success,engage
30,management,married,tertiary,1996,no,no,cellular,feb,1133,3,101,1,other,engage
22,student,single,secondary,216,no,no,cellular,feb,363,1,187,1,success,engage
45,admin.,married,secondary,1206,no,no,telephone,feb,309,1,446,3,failure,engage
40,management,married,tertiary,1855,no,no,telephone,feb,78,6,-1,0,unknown,engage
35,management,married,tertiary,62,no,no,cellular,feb,469,2,185,2,failure,engage
33,student,married,secondary,1536,no,no,cellular,feb,359,1,92,3,success,engage
60,technician,married,secondary,824,yes,no,cellular,feb,127,1,558,7,other,engage
24,student,single,tertiary,235,no,no,cellular,feb,98,1,92,1,success,engage
18,student,single,unknown,108,no,no,cellular,feb,92,1,183,1,success,engage
65,entrepreneur,married,tertiary,2331,no,no,telephone,feb,290,1,92,1,success,engage
27,management,single,tertiary,390,no,no,cellular,feb,120,2,104,2,failure,engage
35,admin.,single,secondary,-32,no,yes,cellular,feb,63,4,182,5,failure,engage
39,blue-collar,single,tertiary,172,yes,no,cellular,feb,125,2,183,2,failure,engage
53,admin.,married,secondary,10541,no,no,cellular,feb,164,2,92,1,success,engage
23,student,single,secondary,480,no,no,cellular,feb,742,2,182,1,failure,engage
34,admin.,married,secondary,2374,yes,no,cellular,feb,243,2,92,3,success,engage
36,management,single,tertiary,479,no,no,cellular,feb,629,2,-1,0,unknown,engage
52,unemployed,married,secondary,94,no,no,cellular,feb,153,1,92,13,success,engage
36,student,single,unknown,417,no,no,cellular,feb,151,1,-1,0,unknown,engage
61,retired,married,tertiary,2557,yes,no,cellular,feb,158,2,92,5,success,engage
58,technician,married,secondary,589,yes,no,cellular,feb,511,3,183,6,success,engage
48,unemployed,divorced,secondary,201,no,no,cellular,feb,406,2,92,2,success,engage
34,management,divorced,tertiary,2885,no,no,cellular,feb,314,2,156,4,other,engage
58,management,married,secondary,2155,no,yes,cellular,feb,135,2,92,5,success,engage
39,technician,divorced,secondary,902,yes,no,cellular,feb,691,2,180,5,failure,engage
44,management,married,tertiary,1791,no,no,cellular,feb,71,1,190,1,success,engage
54,unknown,married,secondary,2206,no,no,cellular,feb,449,1,91,3,success,engage
27,student,single,tertiary,5291,no,no,cellular,feb,293,1,91,4,success,engage
77,retired,married,secondary,638,no,no,cellular,feb,288,1,188,1,success,engage
30,admin.,single,secondary,4448,no,no,cellular,feb,112,8,-1,0,unknown,engage
61,retired,married,tertiary,5267,no,no,cellular,feb,226,3,-1,0,unknown,engage
76,retired,married,primary,3324,no,no,cellular,feb,309,1,90,4,success,engage
28,blue-collar,married,secondary,61,yes,no,cellular,feb,253,1,174,4,success,engage
35,management,married,tertiary,0,yes,no,cellular,feb,391,2,92,5,success,engage
59,technician,married,secondary,116,no,no,cellular,feb,268,1,183,7,success,engage
42,blue-collar,married,secondary,413,yes,no,cellular,feb,456,2,184,2,success,engage
35,self-employed,single,tertiary,353,no,no,cellular,feb,352,1,183,1,success,engage
71,retired,married,secondary,1712,no,no,cellular,feb,660,1,-1,0,unknown,engage
60,retired,married,secondary,523,no,no,cellular,feb,467,1,182,3,success,engage
34,blue-collar,married,secondary,1454,yes,no,cellular,feb,231,2,297,2,failure,engage
57,retired,married,primary,9367,no,no,cellular,feb,981,1,90,6,success,engage
75,retired,married,secondary,291,no,no,cellular,feb,515,1,183,1,failure,engage
64,retired,married,tertiary,846,no,no,cellular,feb,671,1,181,3,failure,engage
36,technician,married,tertiary,341,no,no,cellular,feb,419,2,183,1,success,engage
29,technician,single,secondary,113,no,no,cellular,feb,328,2,183,4,success,engage
34,management,single,tertiary,13014,no,no,cellular,feb,637,1,183,1,success,engage
26,unemployed,single,secondary,632,no,no,cellular,feb,218,1,-1,0,unknown,engage
41,management,married,tertiary,27696,no,no,cellular,feb,138,2,184,3,success,engage
47,blue-collar,married,secondary,3715,no,no,cellular,feb,171,2,182,4,other,engage
52,management,married,tertiary,4675,no,no,cellular,feb,181,3,-1,0,unknown,engage
32,technician,married,secondary,3271,no,no,cellular,feb,375,1,374,1,other,engage
21,student,single,secondary,123,no,no,telephone,feb,379,5,93,2,success,engage
54,technician,married,secondary,10185,no,no,cellular,feb,251,1,186,3,success,engage
29,management,single,tertiary,1026,no,no,cellular,feb,138,2,92,2,success,engage
32,management,married,tertiary,905,no,no,cellular,feb,666,4,-1,0,unknown,engage
38,services,married,secondary,775,no,no,cellular,feb,1835,3,182,2,success,engage
48,unemployed,married,secondary,926,no,no,cellular,feb,382,4,185,6,success,engage
46,management,married,tertiary,349,no,no,cellular,feb,295,2,616,1,failure,engage
32,technician,married,secondary,484,yes,no,cellular,feb,83,6,187,3,success,engage
49,services,married,primary,1830,yes,no,cellular,feb,136,1,-1,0,unknown,engage
37,management,married,tertiary,2987,yes,no,cellular,feb,93,1,91,9,failure,engage
37,technician,single,tertiary,197,no,no,cellular,feb,531,1,91,2,success,engage
23,student,single,secondary,431,no,no,cellular,feb,201,3,186,2,success,engage
58,admin.,married,secondary,169,no,no,cellular,feb,216,1,91,4,success,engage
45,management,married,tertiary,226,yes,no,cellular,feb,91,4,185,6,success,engage
30,unemployed,single,secondary,2424,no,no,cellular,feb,337,1,95,2,success,engage
23,student,single,secondary,1234,no,no,cellular,feb,379,1,91,1,success,engage
34,management,married,tertiary,271,yes,no,cellular,feb,308,1,94,4,success,engage
27,management,single,tertiary,-69,yes,no,cellular,feb,205,3,-1,0,unknown,engage
28,student,single,tertiary,1562,no,no,cellular,feb,659,4,-1,0,unknown,engage
61,self-employed,divorced,tertiary,52587,no,no,cellular,feb,394,3,189,1,success,engage
27,blue-collar,single,secondary,535,no,no,cellular,feb,171,1,91,2,success,engage
34,management,single,tertiary,2159,no,no,unknown,feb,386,1,-1,0,unknown,engage
52,technician,married,secondary,195,yes,no,cellular,feb,220,1,63,5,failure,engage
28,technician,single,secondary,154,yes,no,cellular,feb,416,2,-1,0,unknown,engage
35,management,single,tertiary,681,no,no,cellular,feb,737,1,561,2,success,engage
66,retired,married,secondary,2326,no,yes,cellular,feb,232,1,181,1,success,engage
52,services,married,secondary,961,no,yes,cellular,feb,222,1,553,4,failure,engage
26,admin.,single,tertiary,2532,yes,yes,cellular,feb,269,1,-1,0,unknown,engage
38,management,single,tertiary,455,yes,no,cellular,feb,255,2,555,6,success,engage
59,self-employed,married,tertiary,2013,no,no,cellular,feb,222,4,94,2,success,engage
47,blue-collar,married,secondary,1568,yes,no,cellular,feb,388,1,262,7,success,engage
22,student,single,unknown,1215,no,no,cellular,feb,145,3,192,1,failure,engage
82,retired,married,secondary,121,no,no,telephone,feb,330,1,-1,0,unknown,engage
60,retired,divorced,secondary,1,no,no,cellular,feb,302,1,184,1,success,engage
53,management,married,tertiary,597,no,no,unknown,feb,392,1,-1,0,unknown,engage
39,management,single,tertiary,763,no,no,cellular,feb,543,1,189,1,failure,engage
27,unknown,single,unknown,326,no,no,cellular,feb,326,1,-1,0,unknown,engage
35,management,married,tertiary,1380,no,no,cellular,feb,155,1,-1,0,unknown,engage
80,housemaid,married,primary,0,no,no,cellular,feb,639,1,189,1,failure,engage
47,admin.,married,secondary,368,no,no,cellular,feb,269,1,187,5,success,engage
72,retired,divorced,tertiary,438,no,no,cellular,feb,279,1,-1,0,unknown,engage
45,management,single,tertiary,483,no,no,cellular,feb,95,2,265,11,other,engage
37,unemployed,married,tertiary,7620,no,no,telephone,feb,367,1,176,6,failure,engage
29,self-employed,single,tertiary,805,no,no,cellular,feb,132,1,103,7,failure,engage
40,management,single,tertiary,0,yes,no,cellular,feb,228,2,182,6,failure,engage
32,management,married,tertiary,302,yes,yes,unknown,feb,61,1,384,2,failure,engage
20,student,single,secondary,215,no,no,cellular,feb,175,1,92,6,success,engage
48,housemaid,married,tertiary,5473,no,no,cellular,feb,127,2,184,2,success,engage
60,admin.,married,secondary,106,no,no,cellular,feb,137,1,187,4,success,engage
70,retired,married,primary,2346,no,no,cellular,feb,694,1,184,5,failure,engage
78,retired,divorced,secondary,3219,no,no,cellular,feb,151,1,-1,0,unknown,engage
52,admin.,single,unknown,2227,no,no,cellular,feb,242,2,-1,0,unknown,engage
61,self-employed,divorced,tertiary,6610,no,no,cellular,feb,481,2,-1,0,unknown,engage
27,services,single,secondary,195,yes,no,cellular,feb,416,3,-1,0,unknown,engage
63,technician,married,secondary,973,no,no,cellular,feb,318,1,388,1,success,engage
59,technician,married,secondary,7766,yes,no,cellular,feb,1422,1,461,1,failure,engage
22,student,single,secondary,948,no,no,telephone,feb,169,1,191,3,success,engage
66,management,married,unknown,2149,yes,no,cellular,feb,98,1,87,10,failure,engage
74,retired,married,primary,1413,no,no,cellular,feb,385,2,-1,0,unknown,engage
52,technician,married,secondary,117,no,no,cellular,feb,959,3,186,6,success,engage
71,retired,divorced,secondary,0,no,no,cellular,feb,771,1,171,1,success,engage
33,management,married,tertiary,71,no,no,cellular,feb,335,3,102,2,failure,engage
56,technician,married,secondary,1938,no,yes,cellular,feb,229,1,192,4,success,engage
30,management,single,tertiary,5359,no,no,cellular,feb,427,1,191,3,success,engage
73,retired,married,unknown,519,no,no,telephone,feb,270,3,133,2,success,engage
28,blue-collar,single,secondary,-46,yes,no,cellular,mar,525,1,89,11,failure,engage
27,technician,single,tertiary,1075,no,no,cellular,mar,658,1,-1,0,unknown,engage
38,services,single,secondary,91,no,no,cellular,mar,207,1,-1,0,unknown,engage
28,technician,single,secondary,598,yes,no,cellular,mar,177,1,288,2,failure,engage
37,management,single,tertiary,1027,yes,no,cellular,mar,313,1,152,2,success,engage
47,technician,married,primary,235,no,no,cellular,mar,136,2,203,1,other,engage
60,retired,divorced,tertiary,2,no,no,cellular,mar,228,4,390,2,other,engage
42,technician,married,secondary,4945,yes,no,cellular,mar,311,2,-1,0,unknown,engage
27,student,single,tertiary,311,no,no,telephone,mar,187,3,322,1,other,engage
25,student,single,secondary,154,no,no,cellular,mar,141,1,180,2,failure,engage
90,retired,divorced,primary,712,no,no,telephone,mar,557,1,-1,0,unknown,engage
29,student,single,unknown,7585,no,no,cellular,mar,145,2,198,1,failure,engage
29,technician,single,tertiary,2489,yes,no,cellular,mar,355,1,86,5,failure,engage
